STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,nrg_bal,Energy balance,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BE,Belgium,2005,,3.418,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BE,Belgium,2006,,3.812,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BE,Belgium,2007,,4.713,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BE,Belgium,2008,,5.121,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BE,Belgium,2009,,6.087,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BE,Belgium,2010,,6.71,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BE,Belgium,2011,,6.718,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BE,Belgium,2012,,7.108,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BE,Belgium,2013,,7.639,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BE,Belgium,2014,,7.751,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BE,Belgium,2015,,7.942,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BE,Belgium,2016,,8.247,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BE,Belgium,2017,,8.2,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BE,Belgium,2018,,8.29,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BE,Belgium,2019,,8.319,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BE,Belgium,2020,,8.447,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BE,Belgium,2021,,9.279,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BE,Belgium,2022,,10.556,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BE,Belgium,2023,,11.304,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BG,Bulgaria,2004,,14.056,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BG,Bulgaria,2005,,14.257,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BG,Bulgaria,2006,,14.79,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BG,Bulgaria,2007,,13.862,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BG,Bulgaria,2008,,17.262,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BG,Bulgaria,2009,,21.639,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BG,Bulgaria,2010,,24.334,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BG,Bulgaria,2011,,24.768,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BG,Bulgaria,2012,,27.241,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BG,Bulgaria,2013,,29.234,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BG,Bulgaria,2014,,28.518,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BG,Bulgaria,2015,,28.903,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BG,Bulgaria,2016,,29.99,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BG,Bulgaria,2017,,29.854,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BG,Bulgaria,2018,,33.25,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BG,Bulgaria,2019,,35.423,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BG,Bulgaria,2020,,37.178,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BG,Bulgaria,2021,,30.015,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BG,Bulgaria,2022,,31.646,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,BG,Bulgaria,2023,,34.876,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CY,Cyprus,2004,,9.264,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CY,Cyprus,2005,,9.97,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CY,Cyprus,2006,,10.434,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CY,Cyprus,2007,,13.064,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CY,Cyprus,2008,,14.469,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CY,Cyprus,2009,,17.313,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CY,Cyprus,2010,,18.813,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CY,Cyprus,2011,,19.977,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CY,Cyprus,2012,,21.764,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CY,Cyprus,2013,,22.537,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CY,Cyprus,2014,,22.186,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CY,Cyprus,2015,,24.066,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CY,Cyprus,2016,,24.69,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CY,Cyprus,2017,,26.42,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CY,Cyprus,2018,,37.164,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CY,Cyprus,2019,,35.051,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CY,Cyprus,2020,,37.117,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CY,Cyprus,2021,,42.595,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CY,Cyprus,2022,,41.560,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CY,Cyprus,2023,,42.750,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CZ,Czechia,2004,,9.918,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CZ,Czechia,2005,,10.835,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CZ,Czechia,2006,,11.234,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CZ,Czechia,2007,,12.37,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CZ,Czechia,2008,,12.918,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CZ,Czechia,2009,,14.26,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CZ,Czechia,2010,,14.096,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CZ,Czechia,2011,,15.388,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CZ,Czechia,2012,,16.249,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CZ,Czechia,2013,,17.706,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CZ,Czechia,2014,,19.528,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CZ,Czechia,2015,,19.787,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CZ,Czechia,2016,,19.879,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CZ,Czechia,2017,,19.728,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CZ,Czechia,2018,,20.642,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CZ,Czechia,2019,,22.632,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CZ,Czechia,2020,,23.535,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CZ,Czechia,2021,,24.349,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CZ,Czechia,2022,,25.821,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,CZ,Czechia,2023,,27.769,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,DE,Germany,2004,,7.198,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_HEAT_CL,Renewable energy sources in heating and cooling,PC,Percentage,DE,Germany,2005,,7.711,,,,,
